datetime,load_mw_mean,load_mw_max,load_mw_min,load_mw_std,la_temp_mean,la_temp_max,la_temp_min,la_temp_std,la_rhum_mean,la_rhum_max,la_rhum_min,la_rhum_std,la_prcp_sum,la_prcp_max,la_wspd_mean,la_wspd_max,la_wspd_std,sf_temp_mean,sf_temp_max,sf_temp_min,sf_temp_std,sf_rhum_mean,sf_rhum_max,sf_rhum_min,sf_rhum_std,sf_prcp_sum,sf_prcp_max,sf_wspd_mean,sf_wspd_max,sf_wspd_std,sd_temp_mean,sd_temp_max,sd_temp_min,sd_temp_std,sd_rhum_mean,sd_rhum_max,sd_rhum_min,sd_rhum_std,sd_prcp_sum,sd_prcp_max,sd_wspd_mean,sd_wspd_max,sd_wspd_std,target_load_mw_mean,year,month,day,day_of_week,day_name,day_of_year,is_weekend
2025-10-01,27951.948742687495,31473.6795199999,22579.404849,3037.0618990757216,20.695833333333333,26.0,17.4,2.836789239334815,73.16666666666667,89,50,13.96164518356931,0.0,0.0,9.225,16.2,4.231173133654131,18.933333333333334,21.7,17.2,1.346385391776221,71.70833333333333,79,65,3.9284820242038423,3.4,0.7,11.950000000000001,17.7,2.3750514868561035,20.0,23.0,16.0,2.431675035497315,75.66666666666667,87,62,9.272055569977658,0.0,0.0,7.958333333333333,20.0,7.876653265611396,27951.948742687495,2025,10,1,2,Wednesday,274,0
2025-10-02,27663.54130512499,30583.125495,22908.725678,2762.442056152987,20.270833333333332,26.2,16.4,3.331989765455686,76.20833333333333,95,47,16.86514070544604,0.0,0.0,8.033333333333333,14.0,3.9840624522198955,17.883333333333333,19.9,15.7,1.1102943858222483,87.16666666666667,95,73,6.308494388463495,2.8,0.8,11.529166666666667,18.3,3.0322153139486856,20.166666666666668,23.0,17.0,2.25863881029312,78.83333333333333,94,64,10.344780942756746,0.0,0.0,8.166666666666666,22.0,7.364230038365926,27663.54130512499,2025,10,2,3,Thursday,275,0
2025-10-03,26710.487433060403,30090.5417047,22738.609811,2383.1104679671303,20.724999999999998,24.5,18.4,2.1494690952196422,75.54166666666667,91,51,14.664299051324162,0.2,0.1,10.270833333333334,23.6,4.596263053608988,16.5,19.7,14.5,1.7237471821082364,81.29166666666667,91,61,10.86869924086621,0.4,0.4,17.6875,23.5,3.4261542009512143,20.166666666666668,22.0,18.0,1.5510632164580784,76.75,87,66,7.272640809762715,0.0,0.0,8.666666666666666,20.0,6.6376178719848555,26710.487433060403,2025,10,3,4,Friday,276,0
2025-10-04,23538.22273003666,26821.140209,21085.1325579999,1622.2552336568588,19.704166666666666,25.6,14.8,3.3170808495300252,63.375,90,44,13.880898667812794,0.0,0.0,9.816666666666666,21.3,4.552941396758676,16.566666666666666,21.4,13.4,2.5942522867940645,82.375,94,61,11.231990415578716,0.0,0.0,11.141666666666666,20.2,4.414099609469505,19.375,22.0,16.0,1.929462642021484,69.875,78,57,6.771503590013464,0.0,0.0,10.958333333333334,20.0,4.666990154419578,23538.22273003666,2025,10,4,5,Saturday,277,1
2025-10-05,23627.545692120813,28036.077964,20207.776647,2349.8000037394063,19.825,26.1,15.5,3.591081949109126,68.70833333333333,86,47,14.192708374883656,0.0,0.0,7.233333333333333,13.8,3.7935490629163637,16.8,23.5,13.0,3.6271919909387798,82.375,96,53,15.102008216588715,0.0,0.0,9.5,19.5,4.464254161379178,19.0,22.0,16.0,2.0430156738209964,79.66666666666667,93,64,9.077763882226124,0.0,0.0,5.458333333333333,17.0,5.69499526026956,23627.545692120813,2025,10,5,6,Sunday,278,1
2025-10-06,26174.39679893374,30611.035886,20516.160834,3266.953010147641,19.620833333333334,25.8,15.3,3.3928286475865614,77.125,96,50,16.195309304803686,0.0,0.0,5.970833333333334,15.2,4.517259573897765,18.75,28.2,13.9,4.7547687732377195,68.58333333333333,91,28,22.44203483501957,0.0,0.0,8.691666666666666,16.7,3.927264416499282,19.041666666666668,21.0,18.0,0.9545846657358222,76.79166666666667,84,70,4.634269011976134,0.0,0.0,6.916666666666667,13.0,2.448010135434166,26174.39679893374,2025,10,6,0,Monday,279,0
2025-10-07,26606.242781882058,30808.780776,21335.158469,3017.242910453081,19.075,24.3,15.9,2.86860820668809,79.70833333333333,97,53,15.264278181617273,0.0,0.0,7.395833333333333,13.7,3.6047648619771198,20.708333333333332,26.8,15.3,3.96088666694792,56.041666666666664,78,33,13.98906146171751,0.0,0.0,9.854166666666666,21.8,5.340491686097391,19.004166666666666,23.0,16.0,2.249730257582908,77.70833333333333,90,64,8.858693429358672,0.0,0.0,6.833333333333333,22.0,7.715972517062121,26606.242781882058,2025,10,7,1,Tuesday,280,0
2025-10-08,26421.951357395814,30737.016304,22194.330103,2769.8552256799744,18.929166666666667,23.9,15.2,2.926561889445295,77.75,97,52,15.92168332809066,0.0,0.0,7.45,14.8,3.910965631901289,17.716666666666665,21.9,14.8,2.310969430811436,77.54166666666667,94,59,12.236720101423405,0.0,0.0,12.220833333333333,18.8,4.477769161833454,19.704166666666666,22.2,17.8,1.4453761859255128,76.16666666666667,87,61,8.106179428530819,0.0,0.0,5.0,11.0,3.4515277020851025,26421.951357395814,2025,10,8,2,Wednesday,281,0
2025-10-09,25959.54838020832,29268.893388,21729.068628,2527.219351396393,19.366666666666667,26.3,14.1,4.2422990758874315,70.5,93,41,19.569274941579483,0.0,0.0,7.2375,13.8,3.8021518506830008,17.974999999999998,21.0,15.7,1.7582723734195547,76.5,87,60,10.129595038903283,0.5,0.1,12.575000000000001,18.2,2.0104617682858645,19.675,22.8,17.2,1.9380065957620989,74.83333333333333,84,59,9.407058712647034,0.2,0.2,5.75,12.0,3.7907209363643877,25959.54838020832,2025,10,9,3,Thursday,282,0
2025-10-10,26137.75888820832,29738.982288,22198.531053,2416.561639251983,22.145833333333332,28.0,18.2,3.478127828071559,58.541666666666664,74,42,11.854110153707527,0.4,0.2,6.770833333333333,13.2,3.4351734551062574,16.720833333333335,21.1,13.2,2.4608197938839442,73.29166666666667,86,49,11.756512225577147,0.0,0.0,9.133333333333333,18.1,3.7553054257383263,20.716666666666665,23.3,18.9,1.392422557886126,75.66666666666667,84,66,6.702800625998365,0.0,0.0,6.5,10.0,2.0430156738209964,26137.75888820832,2025,10,10,4,Friday,283,0
2025-10-11,23976.699841366648,26711.594039,21170.073444,1626.1108929537875,21.65416666666667,27.7,16.5,3.5327017824970706,63.666666666666664,84,39,15.583343020999855,0.0,0.0,6.641666666666667,12.8,3.6834431749639363,16.654166666666665,19.7,12.9,2.1522443627760874,76.70833333333333,92,54,13.569400251610448,0.0,0.0,14.725,26.3,4.930671530241134,20.349999999999998,23.0,18.0,1.5491933384829681,81.0,93,68,9.399352429128106,0.0,0.0,5.791666666666667,15.0,4.252663274647575,23976.699841366648,2025,10,11,5,Saturday,284,1
2025-10-12,22841.25974855831,26134.0359079999,20046.5308999999,1845.8394506317145,19.758333333333333,25.5,14.0,3.8727494633395922,62.291666666666664,88,40,17.637605986287827,0.0,0.0,7.504166666666666,13.6,3.775951267033844,15.716666666666667,20.6,11.3,3.0533896583628333,69.41666666666667,87,49,12.06113653403996,0.0,0.0,11.725,24.5,7.258712905431531,19.291666666666668,22.0,18.0,1.3344650993747549,76.20833333333333,87,63,6.996764262495022,0.0,0.0,7.291666666666667,15.0,4.16485467846762,22841.25974855831,2025,10,12,6,Sunday,285,1
2025-10-13,24825.39737793333,28050.921366,20287.04569,2706.4752268317275,18.920833333333334,22.8,15.8,2.3936472383058613,69.0,94,40,17.70531730496704,0.0,0.0,11.791666666666666,20.8,5.621303938679575,14.945833333333333,18.2,13.1,1.4237058705354502,76.375,86,61,7.0205443861755406,4.5,1.2,19.495833333333334,23.7,2.3562090345495137,18.5,21.0,16.0,1.2853691738343018,73.08333333333333,84,59,8.551209762705913,0.9,0.3,14.208333333333334,24.0,4.313569758097232,24825.39737793333,2025,10,13,0,Monday,286,0
2025-10-14,24863.909918978334,28682.128769,20962.259275,2482.3074762515744,16.366666666666667,20.1,14.1,1.483728167611007,79.04166666666667,94,59,10.52318007261017,17.8,4.0,16.354166666666668,26.5,4.407895994853925,12.450000000000001,15.5,9.8,1.7325527785423396,83.0,93,66,8.777441441608678,7.2,2.4,8.8375,18.6,3.986151298422207,18.458333333333332,21.0,17.0,1.0623667861928847,70.0,93,53,10.446551334416958,1.5,1.5,18.041666666666668,33.0,7.77666054777771,24863.909918978334,2025,10,14,1,Tuesday,287,0
2025-10-15,24227.839855424987,27256.5499307,20609.16009,2120.737018307444,14.700000000000001,19.1,10.8,2.810539171543889,77.91666666666667,92,54,14.723293188646371,0.2,0.2,8.970833333333333,17.5,3.9555661570991845,14.316666666666668,17.8,12.8,1.650472044905484,77.625,86,64,7.4822253141812,0.1,0.1,8.691666666666666,12.4,1.5085024727009655,16.666666666666668,20.0,14.0,1.8804871400937504,80.25,97,59,11.128693817647985,1.3,1.2,6.583333333333333,22.0,6.619580090890218,24227.839855424987,2025,10,15,2,Wednesday,288,0
2025-10-16,24252.980628916655,27128.651249,20403.794895,2164.369166093004,15.245833333333332,22.6,10.3,4.21632223488739,74.66666666666667,91,49,16.045225936780035,0.0,0.0,6.7625,14.0,2.5840333319966224,14.383333333333333,18.2,11.3,2.4258869586672596,82.91666666666667,94,62,10.291054226922006,0.0,0.0,7.541666666666667,18.3,4.154716195682524,16.458333333333332,21.0,11.0,3.488853887636362,69.20833333333333,89,49,13.06165701808048,0.0,0.0,5.833333333333333,20.0,7.340576133452639,24252.980628916655,2025,10,16,3,Thursday,289,0
2025-10-17,24268.847738624976,27142.009616,20227.272362,2239.1512514192746,16.783333333333335,25.0,11.0,4.747050953341788,71.91666666666667,90,45,16.2344686089349,0.0,0.0,6.441666666666666,11.6,2.243040767364243,14.845833333333333,22.1,11.1,3.620350591558378,85.45833333333333,97,53,12.971470925497018,0.0,0.0,8.174999999999999,17.3,3.1461847149952216,17.666666666666668,23.0,12.0,3.8860583211478343,70.29166666666667,87,43,15.831941205008334,0.0,0.0,6.125,22.0,6.9176051397550316,24268.847738624976,2025,10,17,4,Friday,290,0
2025-10-18,23415.757693333322,26200.202234,20134.912058,1879.4624068736284,18.6375,27.8,12.6,5.171562080051451,63.208333333333336,85,32,17.70035412730163,0.0,0.0,7.383333333333333,11.1,1.7025981850425382,16.779166666666665,24.0,12.3,3.829630379107064,80.0,96,55,13.104927715740464,0.0,0.0,7.529166666666666,14.4,3.028484937141467,19.125,27.0,13.0,4.857199944859984,63.5,87,26,22.90813411641491,0.0,0.0,3.9583333333333335,15.0,5.120115204772733,23415.757693333322,2025,10,18,5,Saturday,291,1
2025-10-19,23128.51317899999,26727.720451,19706.934103,2214.7569800116376,19.6875,26.6,15.4,4.0342352866220015,62.458333333333336,85,40,13.65722986319816,0.0,0.0,6.8875,9.8,1.7528393115667826,17.041666666666668,23.7,13.2,2.9203806581344494,80.95833333333333,95,54,12.495143984300691,0.0,0.0,9.245833333333334,18.9,3.3656809074858085,19.333333333333332,26.0,13.0,4.429806813597756,51.541666666666664,70,21,16.360023298236484,0.0,0.0,4.583333333333333,15.0,5.149222538755068,23128.51317899999,2025,10,19,6,Sunday,292,1
2025-10-20,25307.643851624995,29011.419024,20530.909719,2716.857417561078,19.349999999999998,28.1,14.0,4.868889704698777,66.08333333333333,91,29,21.518276694104898,0.0,0.0,5.7749999999999995,10.3,2.030046047882102,17.3,24.5,13.1,3.9592489406342013,72.75,95,36,22.901015735969683,0.0,0.0,9.049999999999999,14.8,3.0239622725964943,18.291666666666668,23.0,13.0,3.9834349025920335,65.33333333333333,87,41,14.394040634828762,0.0,0.0,5.25,19.0,6.353704841853397,25307.643851624995,2025,10,20,0,Monday,293,0
2025-10-21,25415.456791,28413.906294,20976.995343,2564.0091835637786,19.125,25.7,14.0,4.017488941030746,69.83333333333333,92,40,19.32033546082574,0.0,0.0,5.679166666666667,12.2,3.337791402900331,18.1625,24.3,13.3,3.6155235954928044,66.70833333333333,79,41,10.666808196524828,0.0,0.0,8.387500000000001,19.4,4.258323052257931,17.833333333333332,22.0,14.0,2.5650945684180013,84.16666666666667,100,63,11.649469727311038,0.2,0.2,6.125,24.0,6.271484811360898,25415.456791,2025,10,21,1,Tuesday,294,0
2025-10-22,25474.53652590414,30124.058393,21421.4933959999,2681.0832874707507,17.633333333333333,22.0,14.3,2.627060957679192,79.91666666666667,97,53,15.336562356914808,0.3,0.3,7.991666666666667,16.5,3.6234641924025124,16.1375,18.5,14.7,1.257607286459697,81.95833333333333,90,68,8.142636933566672,1.0,0.4,14.145833333333334,20.3,2.943818751312606,18.875,21.0,17.0,1.4540049638094799,80.29166666666667,93,61,9.38305209762083,0.1,0.1,7.75,19.0,6.173224088932291,25474.53652590414,2025,10,22,2,Wednesday,295,0
2025-10-23,24932.24054638748,28540.607298,20845.851933,2350.8491933628093,17.595833333333335,23.8,13.0,3.3675535135564902,76.70833333333333,93,50,15.34665851370362,0.0,0.0,9.408333333333333,19.3,4.235863103534397,15.154166666666667,18.3,12.9,1.8297016070973138,83.33333333333333,93,71,8.286535263104033,0.0,0.0,12.133333333333333,20.5,3.0600748309501338,18.416666666666668,21.0,16.0,1.5857152183236378,78.08333333333333,93,61,8.831350611496998,0.0,0.0,7.291666666666667,17.0,5.901209652462691,24932.24054638748,2025,10,23,3,Thursday,296,0
2025-10-24,24872.529084709164,28027.829169,20604.213124,2523.9094038458893,18.120833333333334,25.7,13.1,4.079959416535868,77.70833333333333,95,47,16.20649136361232,0.0,0.0,6.979166666666667,13.7,3.215719429501797,14.924999999999999,18.0,13.1,1.7024917799712171,85.125,94,69,9.099988055414997,0.0,0.0,12.5375,22.0,3.468969587644146,17.916666666666668,22.0,14.0,2.430184581765195,82.08333333333333,93,68,7.672178233108227,0.0,0.0,5.041666666666667,19.0,5.886455836820708,24872.529084709164,2025,10,24,4,Friday,297,0
2025-10-25,23691.331932679153,27171.8740451,20054.284657,2325.222569059745,17.708333333333332,22.1,15.4,2.355920694514269,86.54166666666667,98,63,13.335076878755473,0.0,0.0,6.616666666666667,12.6,3.0168608312884304,15.370833333333332,18.2,13.6,1.532397713918678,87.45833333333333,95,73,5.890147755337731,0.9,0.4,12.475000000000001,19.2,4.4787663285872545,18.45,22.0,17.0,1.3542204560108602,79.08333333333333,87,61,8.428299465731985,0.0,0.0,6.958333333333333,20.0,6.068300862870828,23691.331932679153,2025,10,25,5,Saturday,298,1
2025-10-26,22748.719299325832,25316.765106,19245.689806,2163.274669688701,16.691666666666666,22.0,14.0,2.8931578454762157,85.54166666666667,98,60,13.84378424849364,0.0,0.0,5.445833333333333,10.6,3.123679431120581,15.583333333333334,18.4,13.2,1.7746197796482608,85.29166666666667,95,65,9.410813237818582,0.0,0.0,12.733333333333334,29.6,7.742354807874313,17.541666666666668,21.0,16.0,1.614584794295738,79.33333333333333,90,65,7.676427309099207,0.0,0.0,6.25,17.0,5.502963628414435,22748.719299325832,2025,10,26,6,Sunday,299,1
2025-10-27,24859.55506387499,30006.910815,20351.056794,2933.4071391308175,17.266666666666666,22.9,13.9,3.1012853810142587,82.625,97,57,14.556673353841353,0.0,0.0,5.733333333333333,10.6,2.4161893581614735,14.754166666666668,19.3,12.1,2.4173249977873343,79.25,94,50,14.213435162916623,0.6000000000000001,0.4,14.216666666666667,27.8,6.413617758615116,18.416666666666668,21.0,17.0,1.1764599317505422,76.08333333333333,84,65,5.83033049004843,0.0,0.0,8.5,20.0,5.453359554878315,24859.55506387499,2025,10,27,0,Monday,300,0
2025-10-28,25432.242691129573,28675.082229,20905.001693,2821.538032765986,18.770833333333332,30.1,12.5,6.19884134802392,71.91666666666667,97,28,26.43764882440038,0.0,0.0,6.079166666666667,9.4,1.6199783054550234,15.487499999999999,23.4,11.3,3.9564270772240087,71.875,87,37,14.10923995734401,0.0,0.0,6.920833333333333,19.1,4.457429476304913,17.833333333333332,23.0,14.0,3.252646636960055,82.20833333333333,100,60,10.533504172160733,0.0,0.0,4.708333333333333,17.0,5.221020778642285,25432.242691129573,2025,10,28,1,Tuesday,301,0
2025-10-29,26139.02889987499,30349.8274899999,21254.677987,3152.882584558641,21.8625,32.8,14.6,6.1927596222629555,44.791666666666664,69,13,18.368165198343114,0.0,0.0,7.9375,10.1,1.3216631485597492,17.320833333333333,24.3,12.5,4.0916648218656375,69.33333333333333,89,41,14.875327301234098,0.0,0.0,8.6625,16.1,3.658796725463287,20.25,29.0,13.0,5.550166468322096,68.58333333333333,100,23,29.914249427999685,0.0,0.0,5.791666666666667,17.0,5.107361836362902,26139.02889987499,2025,10,29,2,Wednesday,302,0
2025-10-30,25824.291011441634,29480.095492,20881.364413,3119.50957344927,22.3125,30.4,16.0,5.109948736235671,40.333333333333336,56,19,12.582481495305691,0.0,0.0,6.866666666666667,9.4,1.5766410819997285,15.445833333333333,21.1,12.8,2.153254193816513,87.0,96,63,8.732746965601223,0.0,0.0,12.366666666666667,20.8,3.6836497339349243,19.708333333333332,26.0,14.0,4.257772092116461,49.75,81,29,12.237682360856462,0.0,0.0,3.5416666666666665,13.0,4.9429718808114576,25824.291011441634,2025,10,30,3,Thursday,303,0
2025-10-31,24972.30250191665,28261.257454,20674.902415,2647.7794864038674,19.783333333333335,26.1,15.3,3.6994319971381113,69.125,92,41,18.547969536125606,0.0,0.0,5.704166666666667,9.4,2.261872861276626,14.625,19.3,12.6,2.2927579746747764,87.04166666666667,95,68,8.809476945765347,0.0,0.0,10.470833333333333,21.7,5.602443501580876,18.5,21.0,17.0,1.063219066142391,82.70833333333333,100,68,8.843957242668296,0.0,0.0,8.458333333333334,15.0,2.5363302258366818,24972.30250191665,2025,10,31,4,Friday,304,0
2025-11-01,22977.465462008317,25920.9343939999,19716.6151289999,1910.683808104924,18.125,24.6,13.6,3.7496956398225643,80.41666666666667,99,51,17.55467648994612,0.0,0.0,4.666666666666667,10.3,3.0027040953210773,14.7875,20.2,11.6,2.918801496147527,85.45833333333333,98,63,11.639435092622078,0.0,0.0,9.3375,15.0,2.6924713877612603,17.666666666666668,20.0,16.0,1.2394482175782795,82.16666666666667,90,70,6.012065164004121,0.0,0.0,5.125,17.0,5.423880369336105,22977.465462008317,2025,11,1,5,Saturday,305,1
2025-11-02,22624.92093936399,26132.320184,18921.162973,2294.629839453493,17.567999999999998,23.9,14.0,3.192924469301875,83.72,98,54,16.128442784927095,0.0,0.0,6.74,10.7,2.697684192043242,15.572000000000001,21.8,12.3,3.2372210304518916,88.84,99,64,12.002360878871569,0.0,0.0,7.5360000000000005,14.5,3.8040417102515227,17.64,21.0,16.0,1.524248448689824,84.16,93,70,7.0337282669529735,0.0,0.0,8.2,22.0,5.400617248673217,22624.92093936399,2025,11,2,6,Sunday,306,1
2025-11-03,24518.471301670823,28030.780086,19524.22798,2989.1268345702965,17.125,23.5,13.9,3.206549005042513,83.04166666666667,99,48,17.017840170185263,0.0,0.0,4.358333333333333,12.7,3.350784031116957,14.479166666666666,19.3,11.0,2.4149856722352303,82.54166666666667,96,57,13.035000264060528,0.0,0.0,11.375,17.4,2.4388611026995513,17.541666666666668,21.0,16.0,1.768791448533658,82.91666666666667,96,66,10.077597482261966,0.0,0.0,5.5,13.0,4.5492474294011584,24518.471301670823,2025,11,3,0,Monday,307,0
2025-11-04,24866.578643624976,28233.476499,20458.101535,2662.3591181758475,16.587500000000002,22.9,13.4,3.3049781292442173,82.5,98,47,17.697948788047384,0.0,0.0,5.425,11.0,2.962556181819137,15.058333333333332,19.6,12.2,2.540783286733627,77.66666666666667,89,66,7.322785563281033,0.0,0.0,8.0875,15.2,3.6380014221858255,17.666666666666668,21.0,15.0,1.7362294645648608,80.375,90,64,8.972482085945279,0.0,0.0,6.625,17.0,4.480028144321533,24866.578643624976,2025,11,4,1,Tuesday,308,0
2025-11-05,25085.590552249992,28588.381401,20361.738428,2928.791827702925,16.554166666666667,21.0,13.6,2.6231377106959823,79.91666666666667,96,53,16.486929386023053,0.0,0.0,6.716666666666666,12.8,3.0823010414534346,16.349999999999998,18.2,14.8,0.888574823743788,78.70833333333333,88,68,5.376916577747688,7.7,2.2,25.045833333333334,36.6,7.647618507782649,18.25,21.0,17.0,1.5393392145304758,71.625,84,57,10.090083379670151,0.0,0.0,7.875,22.0,6.01673391106186,25085.590552249992,2025,11,5,2,Wednesday,309,0
2025-11-06,25123.3633924125,29548.655797,20759.959093,2687.720894984272,16.650000000000002,22.7,11.8,3.4761297819370265,73.875,93,50,14.450251991183263,0.0,0.0,7.554166666666667,12.7,3.433717616034648,15.920833333333334,18.7,14.0,1.4899603632506366,86.70833333333333,96,70,8.002603742949324,0.2,0.2,8.758333333333333,17.7,3.8399407453157703,16.708333333333332,21.0,13.0,2.661793554642476,77.16666666666667,87,66,7.075165794134632,0.0,0.0,7.25,22.0,7.461495362424229,25123.3633924125,2025,11,6,3,Thursday,310,0
2025-11-07,25212.670066083316,29214.248709,20672.5142649999,2780.5322678645575,17.479166666666668,24.9,12.7,4.014969723927937,77.25,98,42,20.5347002180085,0.0,0.0,6.041666666666667,11.0,2.332924394806668,14.645833333333334,18.7,12.5,2.1629245834340107,92.33333333333333,98,82,5.45070132437434,0.0,0.0,8.079166666666667,12.5,3.286597178616929,17.875,20.0,16.0,1.1539158284426267,81.66666666666667,90,70,5.692608988982937,0.0,0.0,7.208333333333333,17.0,4.717950611336929,25212.670066083316,2025,11,7,4,Friday,311,0
2025-11-08,23614.48972022331,26383.0796219999,20451.160359,1941.122424538111,18.875,26.1,14.2,3.9859808677740634,70.875,93,41,18.587776488397115,0.0,0.0,5.7375,9.2,1.9071518714747304,15.208333333333334,21.7,12.3,3.0002777649188856,91.625,99,60,10.643685615343067,0.0,0.0,6.420833333333333,14.0,3.45328818307455,16.416666666666668,18.0,14.0,1.176459931750544,88.16666666666667,100,78,5.67731310198504,0.0,0.0,4.958333333333333,11.0,3.8615064267793175,23614.48972022331,2025,11,8,5,Saturday,312,1
2025-11-09,23265.18596001279,26941.711422,19456.62062,2473.390348990373,19.087500000000002,27.5,14.0,4.495148350794684,72.54166666666667,95,33,22.348969758701685,0.0,0.0,4.7625,9.2,2.07821254719154,16.5125,23.7,12.1,3.890156194472312,78.54166666666667,94,55,12.741507543958589,0.0,0.0,8.670833333333333,11.8,1.5716176010906635,16.004166666666666,21.1,14.0,2.5453246426009963,89.83333333333333,100,71,9.937485757897003,0.0,0.0,6.291666666666667,19.0,6.39618885619069,23265.18596001279,2025,11,9,6,Sunday,313,1
2025-11-10,25770.464042749987,29609.903648,20134.240674,3538.5947664574383,19.420833333333334,29.8,13.1,5.771969686161822,61.666666666666664,93,24,23.75539603079078,0.0,0.0,7.1625000000000005,12.3,2.54127877771939,17.766666666666666,24.0,13.1,3.7930905910463117,78.5,94,53,13.243538211060748,0.0,0.0,7.3999999999999995,10.1,1.680579610160422,17.666666666666668,22.0,15.0,2.3156681196967135,85.08333333333333,96,64,10.17207031497293,0.0,0.0,9.166666666666666,20.0,5.239205604127293,25770.464042749987,2025,11,10,0,Monday,314,0
2025-11-11,25313.162426541658,28534.962966,20476.22754,2898.1789868581477,18.900000000000002,25.1,14.2,3.3723943242540404,69.625,86,41,14.755433781727888,0.0,0.0,6.625,10.9,2.163782919273357,16.979166666666668,22.4,13.0,2.806356010553725,78.45833333333333,87,63,7.895949245831918,0.0,0.0,6.5,14.0,3.1453208863740554,16.791666666666668,21.0,14.0,1.8410575095914814,91.08333333333333,100,73,9.21679311704015,0.0,0.0,7.791666666666667,20.0,6.128899232089026,25313.162426541658,2025,11,11,1,Tuesday,315,0
2025-11-12,25323.41520870831,29033.526689,20931.21326,2692.9028247679457,17.1875,21.5,14.0,2.446170476479511,82.33333333333333,99,56,15.250564256607936,0.0,0.0,5.341666666666666,10.0,2.113911821341136,15.737499999999999,19.4,14.0,1.8062241422852017,84.66666666666667,94,65,10.16244863794355,0.8,0.3,13.704166666666666,19.5,2.567942699934118,18.0,21.0,16.0,1.7194539072421915,85.125,93,68,7.831444422271695,0.0,0.0,6.833333333333333,22.0,6.062476654668932,25323.41520870831,2025,11,12,2,Wednesday,316,0
2025-11-13,25195.323254874995,30023.096051,20304.765561,3232.7720256541697,18.595833333333335,24.5,14.8,3.2463329367506155,71.58333333333333,88,42,16.828848591853706,0.0,0.0,4.579166666666667,9.4,2.4740354583706683,16.925,19.4,15.5,0.9432828890082002,82.5,94,66,7.342550202638104,15.2,3.2,20.304166666666667,32.0,7.026996338139921,18.166666666666668,26.0,13.0,3.3318837427740973,80.08333333333333,100,39,15.572876829719783,0.0,0.0,4.708333333333333,22.0,5.81212500738321,25195.323254874995,2025,11,13,3,Thursday,317,0
2025-11-14,24430.48771183331,26927.180172,21113.309457,1879.789006369373,17.537499999999998,21.7,15.3,1.7039117399065329,78.5,94,53,11.564563564388525,23.1,4.4,11.0875,15.7,2.3730942010288008,14.65,17.3,12.4,1.6005433859895153,86.5,95,68,7.967324574131841,1.4,0.3,9.025,16.0,4.02635340464923,19.041666666666668,21.0,17.0,1.5174110293140943,74.58333333333333,93,57,10.631849880620864,0.0,0.0,5.958333333333333,13.0,3.5810997420232296,24430.48771183331,2025,11,14,4,Friday,318,0
2025-11-15,22789.653170666646,24664.765933,21081.229324,1031.5006061960644,16.195833333333333,17.4,14.8,0.6436844802734709,93.875,99,89,2.691573000568868,34.2,6.2,10.891666666666666,23.8,4.645139270310387,14.025,17.3,12.2,1.7205282303131049,84.83333333333333,94,72,7.178873998341101,0.0,0.0,7.8625,12.2,2.108329753104596,17.791666666666668,19.0,16.0,0.9315329426211425,79.33333333333333,97,68,8.937788203521857,2.7,1.1,10.083333333333334,41.0,10.269908202742302,22789.653170666646,2025,11,15,5,Saturday,319,1
2025-11-16,22386.36668745833,25336.388411,18864.350651,2237.2952051514103,13.495833333333332,15.7,11.4,1.2529891795454462,91.16666666666667,98,79,5.821001457740284,12.1,1.9,10.104166666666666,13.6,1.9313161015374902,14.5875,16.6,13.1,1.1516764717802366,85.20833333333333,94,68,8.846414978453952,7.2,1.5,15.754166666666668,21.7,3.1846068853930394,16.666666666666668,19.0,14.0,1.4645571126562063,82.16666666666667,93,70,6.8057946324959095,14.1,3.9,12.541666666666666,20.0,5.208514489603134,22386.36668745833,2025,11,16,6,Sunday,320,1
2025-11-17,24354.659455166664,27020.841322,20560.976306,2231.88618065484,14.604166666666666,17.8,13.4,1.2835003655651205,89.95833333333333,98,74,7.049385829964913,5.7,3.2,8.941666666666666,17.8,3.4989335849489995,13.387500000000001,15.9,11.4,1.3960542221935168,82.58333333333333,93,71,7.412777843853062,17.4,4.1,22.02916666666667,32.3,5.851531138656502,16.25,19.0,13.0,2.288914684906934,80.08333333333333,97,59,12.416387021459453,0.2,0.1,5.916666666666667,13.0,4.799607471872879,24354.659455166664,2025,11,17,0,Monday,321,0
2025-11-18,23846.58984489999,26634.079526,20112.119569,2127.8880190556,12.520833333333334,15.8,9.4,2.1356150049284075,85.0,96,56,13.243538211060748,10.3,3.5,8.758333333333333,15.7,3.881496424415927,11.770833333333334,14.8,9.8,1.7223540934396757,82.79166666666667,96,70,8.816876932371212,0.30000000000000004,0.1,14.254166666666668,23.6,4.362486244320326,14.916666666666666,18.0,12.0,2.1450988964060174,79.41666666666667,97,56,13.714215622664227,1.2,0.7,7.875,15.0,4.998369299298914,23846.58984489999,2025,11,18,1,Tuesday,322,0
2025-11-19,24369.548108270832,26931.375103,20436.050014,2150.85446889149,11.608333333333334,16.2,7.8,2.937303801650147,81.375,94,65,10.311717691012035,0.0,0.0,5.804166666666667,12.7,3.0409493893200192,12.254166666666668,14.2,10.8,1.105708180176915,84.16666666666667,90,73,5.28876303995118,0.4,0.2,11.604166666666666,16.3,2.330045561537495,13.208333333333334,17.0,9.0,2.828106858977769,76.16666666666667,93,54,14.284886104358444,0.5,0.5,5.208333333333333,19.0,6.61341960263975,24369.548108270832,2025,11,19,2,Wednesday,323,0
