la_temp_mean,la_temp_max,la_temp_min,la_temp_std,la_rhum_mean,la_rhum_max,la_rhum_min,la_rhum_std,la_prcp_sum,la_prcp_max,la_wspd_mean,la_wspd_max,la_wspd_std,sf_temp_mean,sf_temp_max,sf_temp_min,sf_temp_std,sf_rhum_mean,sf_rhum_max,sf_rhum_min,sf_rhum_std,sf_prcp_sum,sf_prcp_max,sf_wspd_mean,sf_wspd_max,sf_wspd_std,sd_temp_mean,sd_temp_max,sd_temp_min,sd_temp_std,sd_rhum_mean,sd_rhum_max,sd_rhum_min,sd_rhum_std,sd_prcp_sum,sd_prcp_max,sd_wspd_mean,sd_wspd_max,sd_wspd_std,day_name,is_weekend,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos
13.304166666666667,19.9,8.9,3.4280783267732886,32.083333333333336,48,21,6.858296573060834,0.0,0.0,8.225,11.7,1.9400246524655071,13.666666666666666,20.1,9.6,3.4440454810240704,59.375,88,21,23.55163153214841,0.0,0.0,13.254166666666665,27.5,6.742466273499287,12.9375,18.9,6.7,4.07332921202856,55.0,68,32,10.176699729838957,0.0,0.0,4.408333333333333,13.0,4.914390286094296,Saturday,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.1882267098432442,0.9821256058680006
12.770833333333334,20.4,7.1,4.224820980685522,30.25,60,11,13.689888366172344,0.0,0.0,9.395833333333334,12.7,2.101444465261861,14.3125,19.7,10.0,2.664796672233704,35.708333333333336,52,17,9.05768550274664,0.0,0.0,12.008333333333333,23.3,5.707197337509485,12.8375,19.4,7.2,4.491229375610627,54.625,77,16,21.36191755763349,0.0,0.0,4.708333333333333,14.8,5.52841801938868,Sunday,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.2051044998686192,0.9787400799669153
11.383333333333333,19.3,5.0,4.966117078823223,29.666666666666668,43,11,11.468924617594183,0.0,0.0,6.8374999999999995,14.4,2.3499884366042982,12.55,18.1,9.1,2.9982603651769972,48.583333333333336,71,28,13.367438266066593,0.0,0.0,16.966666666666665,37.4,8.785544781141878,12.295833333333334,20.0,5.0,5.097866490368612,40.083333333333336,65,16,15.483277561872066,0.0,0.0,5.25,16.6,5.631973937686733,Monday,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.22192151300416552,0.9750645322571948
11.429166666666667,19.1,4.5,5.029001038901797,22.125,31,11,6.6156106557011105,0.0,0.0,7.645833333333333,12.0,1.9827471426997585,10.004166666666666,15.9,5.1,3.4110407906330167,54.541666666666664,71,35,12.233166487824834,0.0,0.0,5.825,14.7,3.871327151384068,12.220833333333331,22.8,4.4,6.288912200584985,30.583333333333332,53,9,12.31441949651837,0.0,0.0,6.1000000000000005,27.7,8.229797398319796,Tuesday,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.2386727660059501,0.9711000518829505
12.016666666666666,21.8,5.3,5.249154521292528,28.125,43,12,9.60213970719661,0.0,0.0,8.591666666666667,12.4,1.4556984478299393,10.145833333333334,15.2,5.6,3.1876090490013604,61.0,82,39,12.884098726725124,0.0,0.0,5.816666666666666,10.2,2.5487706613302756,13.266666666666666,22.2,4.4,6.136609081120676,25.583333333333332,43,11,10.307939812998802,0.0,0.0,5.175,16.6,5.9681218369659295,Wednesday,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.255353295116187,0.9668478136052775
12.595833333333331,20.4,5.1,4.954355059739966,25.125,35,13,7.023640205700349,0.0,0.0,7.416666666666667,13.6,2.579630352128612,10.083333333333334,16.7,5.8,3.3510110955230865,65.625,86,44,13.758199136451726,0.0,0.0,5.3125,13.0,3.5798120548188126,11.316666666666668,20.0,5.0,4.632181068273924,49.583333333333336,75,23,14.524092927350706,0.0,0.0,3.475,13.0,4.920167017313626,Thursday,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.2719581575341055,0.9623090774541486
11.391666666666666,16.3,7.2,3.1798163286671093,72.875,95,42,19.382449479518492,0.0,0.0,7.354166666666667,10.9,2.0442877289756884,9.891666666666667,16.1,6.3,2.86840611197027,74.79166666666667,94,44,15.365062477176464,0.0,0.0,8.241666666666667,20.0,4.1265752372161835,12.566666666666668,16.1,8.3,2.774365053354617,73.20833333333333,86,56,10.008601373282648,0.0,0.0,6.516666666666667,14.8,5.008485553161942,Friday,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.288482432880609,0.9574851883550393
11.491666666666667,17.0,7.0,3.208401561480443,73.08333333333333,89,46,14.972196454317135,0.0,0.0,6.608333333333333,11.7,2.431838929639491,10.170833333333333,12.6,7.4,1.405417829459381,80.08333333333333,91,70,5.003621876606778,0.0,0.0,8.575000000000001,20.2,4.462622547336935,13.104166666666666,16.7,9.4,2.287675707989998,67.70833333333333,77,54,7.520864697433497,0.0,0.0,7.116666666666667,14.8,4.393638352324244,Saturday,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.30492122465628907,0.9523775757303974
10.6625,15.6,6.0,3.2396742321466183,82.875,97,60,13.854249073526304,0.0,0.0,5.25,12.1,3.687581981402612,8.908333333333333,13.0,5.6,2.1139118213411363,84.375,93,61,8.484320576933309,0.0,0.0,6.575,14.7,4.225826392038861,12.204166666666666,17.2,7.8,3.068986402093024,73.25,86,54,10.835729946720743,0.0,0.0,4.779166666666667,20.5,6.864272922431274,Sunday,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3212696616923644,0.9469877530760753
11.879166666666668,21.0,6.8,4.387926039433234,71.25,93,11,27.774323456715567,0.0,0.0,7.825,11.8,2.2275449539210497,10.333333333333334,16.8,5.6,3.3209043643413527,70.16666666666667,93,27,24.069946382170844,0.0,0.0,12.291666666666666,36.7,9.39055569345521,14.5875,18.9,11.1,1.8238307749493023,64.875,80,48,8.226745883159808,0.0,0.0,7.925000000000001,18.4,5.406216228846519,Monday,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3375228995941133,0.9413173175128471
12.291666666666666,20.9,4.7,5.546712043432003,15.416666666666666,23,7,5.531857669477978,0.0,0.0,9.4375,15.3,2.3695188467740427,10.15,17.0,4.3,3.911521443121589,48.458333333333336,66,28,11.628223411602692,0.0,0.0,7.125,16.7,4.252288386473704,14.716666666666669,20.6,7.2,4.018724291057577,17.833333333333332,54,7,10.461800770532712,0.0,0.0,10.270833333333334,22.3,6.238901740493773,Tuesday,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3536761221763716,0.9353679493131483
14.141666666666666,24.2,7.6,5.571738989069646,12.458333333333334,16,7,3.0213611482915765,0.0,0.0,7.4,9.0,1.196734687824949,9.770833333333334,16.4,4.4,3.852777560090413,59.708333333333336,81,40,12.885715605532608,0.0,0.0,5.083333333333333,10.8,2.4683503850119024,13.554166666666667,21.1,6.7,5.118591787206514,35.416666666666664,59,10,12.693430915469508,0.0,0.0,2.558333333333333,13.0,4.389306835111168,Wednesday,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.3697245428906731,0.9291414114031743
15.091666666666669,25.0,7.4,6.026673800816606,15.416666666666666,29,6,6.021098171297807,0.0,0.0,7.920833333333333,11.3,1.589634676835248,12.533333333333331,18.9,8.3,3.2154067518294087,49.958333333333336,66,34,9.534738165469358,0.0,0.0,7.458333333333333,15.9,3.871402022935413,13.670833333333334,24.4,5.6,6.599636298718462,47.625,83,9,24.833029372714215,0.0,0.0,3.7916666666666665,14.8,5.010069570519882,Thursday,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.38566340624360707,0.9226395488404876
15.416666666666666,23.4,8.1,5.321626644638605,11.5,15,6,3.230291412348993,0.0,0.0,8.675,10.8,1.4679918255903202,11.145833333333334,18.3,5.3,3.719277532306354,62.625,82,34,13.464324843016112,0.0,0.0,5.254166666666666,11.2,2.8574812817168755,14.016666666666666,25.0,5.0,6.6375523688537,28.666666666666668,63,7,18.018509002319437,0.0,0.0,3.641666666666667,14.8,4.806509776530581,Friday,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.401487989205973,0.9158642882672872
12.833333333333334,20.2,9.7,2.917960375608824,44.958333333333336,60,11,13.753984929803991,0.2,0.2,10.266666666666667,17.8,4.703159591692328,11.416666666666666,14.6,8.6,1.652051864294472,72.125,90,38,17.245824951589576,0.2,0.2,12.2625,18.4,2.583528510625998,12.408333333333331,19.4,6.1,4.1784037587354455,50.5,74,13,18.55895424340217,0.0,0.0,7.5125,25.9,8.231134556484697,Saturday,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4171936026123168,0.9088176373395029
10.783333333333331,14.3,8.5,1.6459876555791175,84.54166666666667,96,60,9.864204794705143,8.9,1.5,10.216666666666669,14.3,2.6452034797488375,10.5125,14.5,8.6,1.9636506596244347,55.25,75,34,13.009194073223084,0.3,0.3,16.5625,27.4,6.81748471403398,14.633333333333333,16.1,13.3,0.8785693245106008,71.29166666666667,80,54,6.577161847713226,5.2,2.1,9.766666666666667,18.4,4.78245586053557,Sunday,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4327755925504312,0.901501684131884
